"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"2233","073010","케이에스피","KOSDAQ","기계·장비",1871,-16,-0.85,67715712847
"2234","105330","케이엔더블유","KOSDAQ","일반전기전자",9850,-180,-1.79,119533512700
"2235","272110","케이엔제이","KOSDAQ","기계·장비",16080,-360,-2.19,127761951600
"2236","039420","케이엘넷","KOSDAQ","통신서비스",2715,-55,-1.99,65580091950
"2237","083550","케이엠","KOSDAQ","섬유·의류",6150,-210,-3.3,69197438400
"2238","032500","케이엠더블유","KOSDAQ","통신장비",26100,-1100,-4.04,1039325046300
"2239","225430","케이엠제약","KOSDAQ","화학",1348,-42,-3.02,37591743400
"2240","102370","케이옥션","KOSDAQ","유통",6080,-100,-1.62,165218740800
"2241","036030","케이티알파","KOSDAQ","유통",7060,-380,-5.11,346076137980
"2242","064820","케이프","KOSDAQ","운송장비·부품",4175,-10,-0.24,129014714400
"2243","256940","케이피에스","KOSDAQ","반도체",10220,490,5.04,191611284760
"2244","024880","케이피에프","KOSDAQ","금속",7150,1650,30,142476140950
"2245","042040","케이피엠테크","KOSDAQ","화학",422,-33,-7.25,68718187554
"2246","054410","케이피티유","KOSDAQ","금속",5430,-60,-1.09,27475800000
"2247","258610","케일럼","KOSDAQ","금속",2850,-50,-1.72,63118271700
"2248","274090","켄코아에어로스페이스","KOSDAQ","운송장비·부품",16270,550,3.5,201254026530
"2249","089010","켐트로닉스","KOSDAQ","화학",16480,-270,-1.61,244862427360
"2250","220260","켐트로스","KOSDAQ","화학",8090,-280,-3.35,214856703630
"2251","052400","코나아이","KOSDAQ","소프트웨어",18700,-340,-1.79,280499981300
"2252","402030","코난테크놀로지","KOSDAQ","소프트웨어",101200,-3100,-2.97,574860932800
"2253","391710","코닉오토메이션","KOSDAQ","소프트웨어",4430,-85,-1.88,183859273460
"2254","046070","코다코","KOSDAQ","운송장비·부품",1063,-22,-2.03,41525304128
"2255","047770","코데즈컴바인","KOSDAQ","섬유·의류",1781,-7,-0.39,67397674162
"2256","078940","코드네이처","KOSDAQ","건설",1041,-10,-0.95,47479676880
"2257","080530","코디","KOSDAQ","화학",1330,-20,-1.48,37627426340
"2258","104540","코렌텍","KOSDAQ","의료·정밀기기",11380,0,0,140523881600
"2259","027050","코리아나","KOSDAQ","화학",3305,-85,-2.51,1.322e+11
"2260","190650","코리아에셋투자증권","KOSDAQ","금융",8700,-460,-5.02,55575600000
"2261","123410","코리아에프티","KOSDAQ","운송장비·부품",2685,-55,-2.01,74753256840
"2262","036690","코맥스","KOSDAQ","통신장비",4260,-200,-4.48,66426508020
"2263","049430","코메론","KOSDAQ","의료·정밀기기",10090,0,0,91294320000
"2264","183300","코미코","KOSDAQ","반도체",44150,-1450,-3.18,442402735050
"2265","041960","코미팜","KOSDAQ","제약",6770,-140,-2.03,434538380520
"2266","089890","코세스","KOSDAQ","반도체",11290,-450,-3.83,187244220980
"2267","009730","코센","KOSDAQ","금속",1990,32,1.63,50128135820
"2268","082660","코스나인","KOSDAQ","화학",798,0,0,49582031856
"2269","222040","코스맥스엔비티","KOSDAQ","음식료·담배",4405,-190,-4.13,90866340000
"2270","241710","코스메카코리아","KOSDAQ","화학",9600,-230,-2.34,1.02528e+11
"2271","069110","코스온","KOSDAQ","화학",2630,0,0,62963935800
"2272","166480","코아스템켐온","KOSDAQ","제약",8190,-130,-1.56,269208379440
"2273","045970","코아시아","KOSDAQ","IT부품",9170,60,0.66,241307412920
"2274","196450","코아시아옵틱스","KOSDAQ","의료·정밀기기",2385,-75,-3.05,98339813010
"2275","029960","코엔텍","KOSDAQ","기타서비스",7220,-160,-2.17,3.61e+11
"2276","102940","코오롱생명과학","KOSDAQ","제약",35800,-1050,-2.85,408562344800
"2277","950160","코오롱티슈진","KOSDAQ","제약",9590,-210,-2.14,660655579500
"2278","056000","코원플레이","KOSDAQ","디지털컨텐츠",2860,0,0,56399843500
"2279","033290","코웰패션","KOSDAQ","유통",4680,-90,-1.89,414181095120
"2280","056360","코위버","KOSDAQ","통신장비",7490,-170,-2.22,73378032000
"2281","282880","코윈테크","KOSDAQ","기계·장비",25100,700,2.87,244734362300
"2282","121850","코이즈","KOSDAQ","IT부품",2210,-110,-4.74,67657326750
"2283","015710","코콤","KOSDAQ","통신장비",6560,-90,-1.35,115000080000
"2284","052330","코텍","KOSDAQ","정보기기",10490,-280,-2.6,163377050480
"2285","322780","코퍼스코리아","KOSDAQ","오락·문화",2865,-135,-4.5,108308820990
"2286","200130","콜마비앤에이치","KOSDAQ","제약",27500,-550,-1.96,812447845000
"2287","294570","쿠콘","KOSDAQ","소프트웨어",31450,-950,-2.93,322509843250
"2288","317690","퀀타매트릭스","KOSDAQ","의료·정밀기기",6110,510,9.11,100689201210
"2289","365270","큐라클","KOSDAQ","기타서비스",11810,-380,-3.12,163544502080
"2290","060280","큐렉소","KOSDAQ","유통",7930,-180,-2.22,308533223700
"2291","040350","큐로컴","KOSDAQ","컴퓨터서비스",574,-5,-0.86,72308772928
"2292","051780","큐로홀딩스","KOSDAQ","유통",397,-2,-0.5,49395712650
"2293","115180","큐리언트","KOSDAQ","기타서비스",9740,0,0,118499333440
"2294","182360","큐브엔터","KOSDAQ","오락·문화",19110,-300,-1.55,263807568570
"2295","405100","큐알티","KOSDAQ","기타서비스",13010,0,0,155517220680
"2296","066310","큐에스아이","KOSDAQ","반도체",10890,-290,-2.59,100967952690
"2297","016600","큐캐피탈","KOSDAQ","금융",404,-5,-1.22,72011833248
"2298","096240","크레버스","KOSDAQ","기타서비스",17900,-270,-1.49,206633375600
"2299","043590","크로바하이텍","KOSDAQ","반도체",1091,-39,-3.45,39009406513
"2300","114120","크루셜텍","KOSDAQ","IT부품",10850,0,0,24913021350
"2301","110790","크리스에프앤씨","KOSDAQ","섬유·의류",20700,-300,-1.43,242510436000
"2302","900250","크리스탈신소재","KOSDAQ","금융",922,-17,-1.81,88411537958
"2303","083790","크리스탈지노믹스","KOSDAQ","기타서비스",3400,-35,-1.02,240538052400
"2304","045520","크린앤사이언스","KOSDAQ","기계·장비",11720,0,0,7.618e+10
"2305","036170","클라우드에어","KOSDAQ","반도체",902,-12,-1.31,55351794652
"2306","214150","클래시스","KOSDAQ","의료·정밀기기",19350,-230,-1.17,1253429183700
"2307","352770","클리노믹스","KOSDAQ","기타서비스",7960,-290,-3.52,108416322360
"2308","237880","클리오","KOSDAQ","화학",17210,-130,-0.75,311007985130
"2309","139670","키네마스터","KOSDAQ","소프트웨어",9030,-240,-2.59,122323152210
"2310","413600","키움제6호스팩","KOSDAQ","금융",2160,50,2.37,7408800000
"2311","433530","키움제7호스팩","KOSDAQ","금융",2080,-10,-0.48,8538400000
"2312","054780","키이스트","KOSDAQ","오락·문화",10150,-640,-5.93,198410098950
"2313","219130","타이거일렉","KOSDAQ","반도체",19040,-310,-1.6,120224081600
"2314","360070","탑머티리얼","KOSDAQ","일반전기전자",37100,-1300,-3.39,296219125300
"2315","065130","탑엔지니어링","KOSDAQ","기계·장비",5090,30,0.59,81319148130
"2316","134580","탑코미디어","KOSDAQ","통신장비",6350,-140,-2.16,127380009400
"2317","023160","태광","KOSDAQ","금속",15520,-120,-0.77,4.1128e+11
"2318","323280","태성","KOSDAQ","기계·장비",2385,45,1.92,60190793550
"2319","053620","태양","KOSDAQ","금속",8350,90,1.09,7.181e+10
"2320","044490","태웅","KOSDAQ","금속",10760,710,7.06,215279419560
"2321","124560","태웅로직스","KOSDAQ","운송",4530,-85,-1.84,174027125520
"2322","191420","테고사이언스","KOSDAQ","제약",12470,-230,-1.81,101117159980
"2323","073640","테라사이언스","KOSDAQ","금속",2290,5,0.22,206622103970
"2324","066700","테라젠이텍스","KOSDAQ","제약",4845,15,0.31,157338637575
"2325","095610","테스","KOSDAQ","반도체",18430,-170,-0.91,364328405180
"2326","064520","테크엘","KOSDAQ","반도체",5540,40,0.73,60951091080
"2327","089030","테크윙","KOSDAQ","반도체",6190,-180,-2.83,231219062550
"2328","054450","텔레칩스","KOSDAQ","반도체",14850,170,1.16,205760278350
"2329","091440","텔레필드","KOSDAQ","통신장비",2290,5,0.22,23444994810
"2330","200230","텔콘RF제약","KOSDAQ","통신장비",1270,-120,-8.63,137927461000
"2331","215480","토박스코리아","KOSDAQ","유통",4445,-5,-0.11,42738483865
"2332","051360","토비스","KOSDAQ","정보기기",11820,-110,-0.92,194049625560
"2333","045340","토탈소프트","KOSDAQ","소프트웨어",4825,205,4.44,41292543000
"2334","108230","톱텍","KOSDAQ","기계·장비",10240,-180,-1.73,389358028800
"2335","079970","투비소프트","KOSDAQ","소프트웨어",843,-15,-1.75,58960016001
"2336","199800","툴젠","KOSDAQ","기타서비스",53500,-1400,-2.55,423370859000
"2337","105550","트루윈","KOSDAQ","일반전기전자",2130,-50,-2.29,94428165360
"2338","290090","트윔","KOSDAQ","소프트웨어",16350,-530,-3.14,120293882400
"2339","026150","특수건설","KOSDAQ","건설",8530,-220,-2.51,149670203430
"2340","322180","티라유텍","KOSDAQ","소프트웨어",9800,-160,-1.61,53814250000
"2341","117730","티로보틱스","KOSDAQ","기계·장비",7640,220,2.96,108720997080
"2342","033830","티비씨","KOSDAQ","방송서비스",1121,-16,-1.41,1.121e+11
"2343","057680","티사이언티픽","KOSDAQ","디지털컨텐츠",2500,-35,-1.38,138621137500
"2344","204610","티쓰리","KOSDAQ","디지털컨텐츠",2225,-20,-0.89,146066248200
"2345","064760","티씨케이","KOSDAQ","반도체",104100,-5500,-5.02,1215367500000
"2346","246710","티앤알바이오팹","KOSDAQ","제약",12600,-350,-2.7,267049666800
"2347","340570","티앤엘","KOSDAQ","제약",43900,-50,-0.11,356819200000
"2348","043220","티에스넥스젠","KOSDAQ","기계·장비",891,-22,-2.41,96140485089
"2349","277880","티에스아이","KOSDAQ","기계·장비",9580,-410,-4.1,178603312160
"2350","131290","티에스이","KOSDAQ","반도체",37400,-1400,-3.61,413697444600
"2351","425420","티에프이","KOSDAQ","반도체",9060,-610,-6.31,103111860000
"2352","356860","티엘비","KOSDAQ","일반전기전자",17640,-310,-1.73,173447593200
"2353","062860","티엘아이","KOSDAQ","반도체",6020,70,1.18,59433774400
"2354","321550","티움바이오","KOSDAQ","기타서비스",9980,-290,-2.82,240926710940
"2355","425040","티이엠씨","KOSDAQ","반도체",35450,-650,-1.8,376589391300
"2356","104480","티케이케미칼","KOSDAQ","화학",3055,-110,-3.48,277685550870
"2357","081150","티플랙스","KOSDAQ","금속",4015,-100,-2.43,97437634030
"2358","130740","티피씨글로벌","KOSDAQ","운송장비·부품",3300,0,0,37213040700
"2359","084730","팅크웨어","KOSDAQ","통신장비",13450,-270,-1.97,149421752800
"2360","046210","파나진","KOSDAQ","의료·정밀기기",4000,-90,-2.2,128546640000
"2361","058530","파나케이아","KOSDAQ","기계·장비",1620,0,0,29287053360
"2362","034230","파라다이스","KOSDAQ","오락·문화",16490,-510,-3,1511355941730
"2363","033540","파라텍","KOSDAQ","기계·장비",804,-13,-1.59,58833004716
"2364","043200","파루","KOSDAQ","IT부품",851,-6,-0.7,35575472065
"2365","214450","파마리서치","KOSDAQ","제약",74100,-1200,-1.59,749294013000
"2366","208340","파멥신","KOSDAQ","제약",3060,255,9.09,78577085160
"2367","177830","파버나인","KOSDAQ","일반전기전자",4115,-35,-0.84,58798218595
"2368","037070","파세코","KOSDAQ","일반전기전자",14600,-330,-2.21,2.92e+11
"2369","150900","파수","KOSDAQ","소프트웨어",9390,90,0.97,109251917580
"2370","037030","파워넷","KOSDAQ","일반전기전자",3620,-85,-2.29,70669828240
"2371","047310","파워로직스","KOSDAQ","IT부품",5330,60,1.14,183463834060
"2372","368770","파이버프로","KOSDAQ","의료·정밀기기",2805,-30,-1.06,92156101125
"2373","170790","파이오링크","KOSDAQ","통신장비",13760,-230,-1.64,94343100800
"2374","049120","파인디앤씨","KOSDAQ","IT부품",1397,-21,-1.48,42080005121
"2375","038950","파인디지털","KOSDAQ","통신장비",5580,-150,-2.62,56976068700
"2376","441270","파인엠텍","KOSDAQ","IT부품",8430,50,0.6,274235773620
"2377","106240","파인테크닉스","KOSDAQ","IT부품",2790,-125,-4.29,44425329030
"2378","131760","파인텍","KOSDAQ","IT부품",1238,-22,-1.75,52821713812
"2379","065690","파커스","KOSDAQ","IT부품",2320,-40,-1.69,32594447920
"2380","140860","파크시스템스","KOSDAQ","의료·정밀기기",143600,3700,2.64,997712552400
"2381","091700","파트론","KOSDAQ","IT부품",8200,-210,-2.5,483129354800
"2382","032800","판타지오","KOSDAQ","오락·문화",495,-2,-0.4,47542854150
"2383","318010","팜스빌","KOSDAQ","음식료·담배",10060,-170,-1.66,79769140280
"2384","027710","팜스토리","KOSDAQ","음식료·담배",1915,90,4.93,213362789000
"2385","225590","패션플랫폼","KOSDAQ","섬유·의류",1664,-51,-2.97,44323490432
"2386","054300","팬스타엔터프라이즈","KOSDAQ","기계·장비",667,-13,-1.91,39442394675
"2387","068050","팬엔터테인먼트","KOSDAQ","오락·문화",5200,-120,-2.26,144009195200
"2388","222110","팬젠","KOSDAQ","제약",5980,-70,-1.16,63852227400
"2389","263750","펄어비스","KOSDAQ","디지털컨텐츠",45450,-500,-1.09,2919519609750
"2390","251970","펌텍코리아","KOSDAQ","화학",16190,-380,-2.29,2.00756e+11
"2391","168360","펨트론","KOSDAQ","기계·장비",8010,150,1.91,85259577420
"2392","087010","펩트론","KOSDAQ","제약",7930,-140,-1.73,163570944290
"2393","119500","포메탈","KOSDAQ","금속",3640,-60,-1.62,43123924480
"2394","389140","포바이포","KOSDAQ","디지털컨텐츠",16680,-1020,-5.76,175519219800
"2395","022100","포스코 ICT","KOSDAQ","기타서비스",7050,-50,-0.7,1071844839450
"2396","009520","포스코엠텍","KOSDAQ","금속",8770,-320,-3.52,365206505310
"2397","189690","포시에스","KOSDAQ","소프트웨어",7600,-30,-0.39,69215654800
"2398","318020","포인트모바일","KOSDAQ","일반전기전자",18100,0,0,229187123200
"2399","256630","포인트엔지니어링","KOSDAQ","금속",2160,-10,-0.46,125273675520
"2400","331380","포커스에이치엔에스","KOSDAQ","일반전기전자",2355,-20,-0.84,44859410610
"2401","234100","폴라리스세원","KOSDAQ","운송장비·부품",2055,-60,-2.84,98643668175
"2402","041020","폴라리스오피스","KOSDAQ","소프트웨어",1723,167,10.73,84356927313
"2403","114630","폴라리스우노","KOSDAQ","화학",908,-5,-0.55,55183957872
"2404","290720","푸드나무","KOSDAQ","유통",9710,-170,-1.72,130143693180
"2405","005670","푸드웰","KOSDAQ","음식료·담배",5720,-80,-1.38,5.72e+10
"2406","094940","푸른기술","KOSDAQ","정보기기",8540,-360,-4.04,71406236440
"2407","007330","푸른저축은행","KOSDAQ","금융",11420,190,1.69,172245576000
"2408","093380","풍강","KOSDAQ","금속",3935,-50,-1.25,38875096655
"2409","023900","풍국주정","KOSDAQ","음식료·담배",13430,-310,-2.26,1.69218e+11
"2410","371950","풍원정밀","KOSDAQ","IT부품",10090,-310,-2.98,212298523920
"2411","370090","퓨런티어","KOSDAQ","의료·정밀기기",20250,-350,-1.7,161311095000
"2412","220100","퓨쳐켐","KOSDAQ","제약",8760,-250,-2.77,193614877800
"2413","035200","프럼파스트","KOSDAQ","화학",3945,0,0,38387177550
"2414","334970","프레스티지바이오로직스","KOSDAQ","제약",3220,-110,-3.3,196767660180
"2415","203690","프로스테믹스","KOSDAQ","종이·목재",1083,-24,-2.17,49715218968
"2416","321260","프로이천","KOSDAQ","일반전기전자",2395,-75,-3.04,67520041180
"2417","053610","프로텍","KOSDAQ","반도체",29000,550,1.93,3.19e+11
"2418","377220","프롬바이오","KOSDAQ","음식료·담배",8410,-280,-3.22,119043550000
"2419","335810","프리시젼바이오","KOSDAQ","의료·정밀기기",6180,10,0.16,71634394680
"2420","053160","프리엠스","KOSDAQ","일반전기전자",7650,-20,-0.26,4.59e+10
"2421","405000","플라즈맵","KOSDAQ","의료·정밀기기",6830,-80,-1.16,124228110680
"2422","041590","플래스크","KOSDAQ","건설",1060,0,0,136453833920
"2423","367000","플래티어","KOSDAQ","소프트웨어",14690,-690,-4.49,121481995830
"2424","075130","플랜티넷","KOSDAQ","컴퓨터서비스",2820,-80,-2.76,46874942400
"2425","237820","플레이디","KOSDAQ","기타서비스",6620,-260,-3.78,84915666800
"2426","023770","플레이위드","KOSDAQ","디지털컨텐츠",6480,-220,-3.28,56808993600
"2427","300080","플리토","KOSDAQ","디지털컨텐츠",34250,-450,-1.3,178752325500
"2428","032580","피델릭스","KOSDAQ","반도체",1379,-54,-3.77,45689116256
"2429","051380","피씨디렉트","KOSDAQ","유통",8940,-80,-0.89,68570121840
"2430","241820","피씨엘","KOSDAQ","제약",11090,-410,-3.57,132605747240
"2431","237750","피앤씨테크","KOSDAQ","일반전기전자",5710,-50,-0.87,37095586000
"2432","024850","피에스엠씨","KOSDAQ","반도체",2655,240,9.94,107722977030
"2433","319660","피에스케이","KOSDAQ","반도체",17460,-610,-3.38,505758826440
"2434","031980","피에스케이홀딩스","KOSDAQ","반도체",8980,-220,-2.39,193630307100
"2435","002230","피에스텍","KOSDAQ","의료·정밀기기",3780,-10,-0.26,74349738540
"2436","057880","피에이치씨","KOSDAQ","유통",1740,0,0,206724832500
"2437","043370","피에이치에이","KOSDAQ","운송장비·부품",7350,-70,-0.94,1.5435e+11
"2438","239890","피엔에이치테크","KOSDAQ","화학",21250,50,0.24,195640930000
"2439","347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스",3685,140,3.95,110588972560
"2440","137400","피엔티","KOSDAQ","기계·장비",42150,-2850,-6.33,958541495700
"2441","128660","피제이메탈","KOSDAQ","금속",3710,-60,-1.59,92020498990
